x_kpc,y_kpc,overdensity,locscale
-1.200000,-3.800000,0.31160948,2
-1.100000,-3.800000,0.33819495,2
-1.000000,-3.800000,0.21117055,2
-0.900000,-3.800000,0.02628211,2
0.900000,-3.800000,0.00221961,2
1.000000,-3.800000,0.09267654,2
1.100000,-3.800000,0.15481256,2
1.200000,-3.800000,0.13945842,2
1.300000,-3.800000,0.05881127,2
1.800000,-3.800000,0.00000000,2
1.900000,-3.800000,0.00000000,2
2.400000,-3.800000,0.00744629,2
2.700000,-3.800000,0.00000000,2
2.800000,-3.800000,0.00000000,2
2.900000,-3.800000,0.00000000,2
3.000000,-3.800000,0.00000000,2
3.100000,-3.800000,0.00000000,2
3.200000,-3.800000,0.00000000,2
3.300000,-3.800000,0.00000000,2
3.400000,-3.800000,0.00000000,2
3.500000,-3.800000,0.00000000,2
3.600000,-3.800000,0.00000000,2
3.700000,-3.800000,0.00000000,2
3.800000,-3.800000,0.00000000,2
3.900000,-3.800000,0.00000000,2
4.000000,-3.800000,0.00000000,2
4.100000,-3.800000,0.00000000,2
4.200000,-3.800000,0.00000000,2
4.300000,-3.800000,0.00000000,2
4.400000,-3.800000,0.00000000,2
4.500000,-3.800000,0.00000000,2
4.600000,-3.800000,0.00000000,2
4.700000,-3.800000,0.00000000,2
4.800000,-3.800000,0.00000000,2
4.900000,-3.800000,0.00000000,2
5.000000,-3.800000,0.00000000,2
5.100000,-3.800000,0.00000000,2
5.200000,-3.800000,0.00000000,2
5.300000,-3.800000,0.00000000,2
5.400000,-3.800000,0.00000000,2
5.500000,-3.800000,0.00000000,2
5.600000,-3.800000,0.00000000,2
5.700000,-3.800000,0.00000000,2
5.800000,-3.800000,0.00000000,2
5.900000,-3.800000,0.00000000,2
6.000000,-3.800000,0.00000000,2
-6.000000,-3.700000,0.00000000,2
-5.900000,-3.700000,0.00000000,2
-5.800000,-3.700000,0.00000000,2
-5.700000,-3.700000,0.00000000,2
-5.600000,-3.700000,0.00000000,2
-5.500000,-3.700000,0.00000000,2
-5.400000,-3.700000,0.00000000,2
-5.300000,-3.700000,0.00000000,2
-5.200000,-3.700000,0.00000000,2
-5.100000,-3.700000,0.00000000,2
-5.000000,-3.700000,0.00000000,2
-4.900000,-3.700000,0.00000000,2
-4.800000,-3.700000,0.00000000,2
-4.700000,-3.700000,0.00000000,2
-4.600000,-3.700000,0.00000000,2
-4.500000,-3.700000,0.00000000,2
-4.400000,-3.700000,0.00000000,2
-4.300000,-3.700000,0.00000000,2
-4.200000,-3.700000,0.00000000,2
-4.100000,-3.700000,0.00000000,2
-4.000000,-3.700000,0.00000000,2
-3.900000,-3.700000,0.00000000,2
-3.800000,-3.700000,0.00000000,2
-3.700000,-3.700000,0.00000000,2
-3.600000,-3.700000,0.00000000,2
-3.500000,-3.700000,0.00000000,2
-3.400000,-3.700000,0.00000000,2
-3.300000,-3.700000,0.00000000,2
-3.200000,-3.700000,0.00000000,2
-3.100000,-3.700000,0.00000000,2
-3.000000,-3.700000,0.00000000,2
-2.700000,-3.700000,0.05919007,2
-2.600000,-3.700000,0.26291826,2
-2.500000,-3.700000,0.39239008,2
-2.400000,-3.700000,0.46369080,2
-2.300000,-3.700000,0.42062764,2
-2.200000,-3.700000,0.28714853,2
-2.100000,-3.700000,0.11587082,2
-2.000000,-3.700000,0.00382806,2
-1.400000,-3.700000,0.01454432,2
-1.300000,-3.700000,0.16266766,2
-1.200000,-3.700000,0.27177290,2
-1.100000,-3.700000,0.34776391,2
-1.000000,-3.700000,0.25998295,2
-0.900000,-3.700000,0.09743808,2
1.000000,-3.700000,0.05389124,2
1.100000,-3.700000,0.09476210,2
1.200000,-3.700000,0.07670863,2
1.300000,-3.700000,0.00531255,2
2.600000,-3.700000,0.00000000,2
2.700000,-3.700000,0.00000000,2
2.800000,-3.700000,0.00000000,2
2.900000,-3.700000,0.00000000,2
3.000000,-3.700000,0.00000000,2
3.100000,-3.700000,0.00000000,2
3.200000,-3.700000,0.00000000,2
3.300000,-3.700000,0.00000000,2
3.400000,-3.700000,0.00000000,2
3.500000,-3.700000,0.00000000,2
3.600000,-3.700000,0.00000000,2
3.700000,-3.700000,0.00000000,2
3.800000,-3.700000,0.00000000,2
3.900000,-3.700000,0.00000000,2
4.000000,-3.700000,0.00000000,2
4.100000,-3.700000,0.00000000,2
4.200000,-3.700000,0.00000000,2
4.300000,-3.700000,0.00000000,2
4.400000,-3.700000,0.00000000,2
4.500000,-3.700000,0.00000000,2
4.600000,-3.700000,0.00000000,2
4.700000,-3.700000,0.00000000,2
4.800000,-3.700000,0.00000000,2
4.900000,-3.700000,0.00000000,2
5.000000,-3.700000,0.00000000,2
5.100000,-3.700000,0.00000000,2
5.200000,-3.700000,0.00000000,2
5.300000,-3.700000,0.00000000,2
5.400000,-3.700000,0.00000000,2
5.500000,-3.700000,0.00000000,2
5.600000,-3.700000,0.00000000,2
5.700000,-3.700000,0.00000000,2
5.800000,-3.700000,0.00000000,2
5.900000,-3.700000,0.00000000,2
6.000000,-3.700000,0.00000000,2
-6.000000,-3.600000,0.00000000,2
-5.900000,-3.600000,0.00000000,2
-5.800000,-3.600000,0.00000000,2
-5.700000,-3.600000,0.00000000,2
-5.600000,-3.600000,0.00000000,2
-5.500000,-3.600000,0.00000000,2
-5.400000,-3.600000,0.00000000,2
-5.300000,-3.600000,0.00000000,2
-5.200000,-3.600000,0.00000000,2
-5.100000,-3.600000,0.00000000,2
-5.000000,-3.600000,0.00000000,2
-4.900000,-3.600000,0.00000000,2
-4.800000,-3.600000,0.00000000,2
-4.700000,-3.600000,0.00000000,2
-4.600000,-3.600000,0.00000000,2
-4.500000,-3.600000,0.00000000,2
-4.400000,-3.600000,0.00000000,2
-4.300000,-3.600000,0.00000000,2
-4.200000,-3.600000,0.00000000,2
-4.100000,-3.600000,0.00000000,2
-4.000000,-3.600000,0.00000000,2
-3.900000,-3.600000,0.00000000,2
-3.800000,-3.600000,0.00000000,2
-3.700000,-3.600000,0.00000000,2
-3.600000,-3.600000,0.00000000,2
-3.500000,-3.600000,0.00000000,2
-3.400000,-3.600000,0.00000000,2
-3.300000,-3.600000,0.00000000,2
-3.200000,-3.600000,0.00000000,2
-3.100000,-3.600000,0.00000000,2
-3.000000,-3.600000,0.00000000,2
-2.600000,-3.600000,0.12885432,2
-2.500000,-3.600000,0.26237221,2
-2.400000,-3.600000,0.38179906,2
-2.300000,-3.600000,0.39797724,2
-2.200000,-3.600000,0.32847599,2
-2.100000,-3.600000,0.16401518,2
-2.000000,-3.600000,0.03747423,2
-1.300000,-3.600000,0.08187515,2
-1.200000,-3.600000,0.20405871,2
-1.100000,-3.600000,0.33730124,2
-1.000000,-3.600000,0.33252472,2
-0.900000,-3.600000,0.17060158,2
-0.400000,-3.600000,0.00301269,2
-0.000000,-3.600000,0.01585095,2
0.900000,-3.600000,0.03101425,2
1.000000,-3.600000,0.07638570,2
1.100000,-3.600000,0.09027004,2
1.200000,-3.600000,0.05094686,2
2.600000,-3.600000,0.00000000,2
2.700000,-3.600000,0.00000000,2
2.800000,-3.600000,0.00000000,2
2.900000,-3.600000,0.00000000,2
3.000000,-3.600000,0.00000000,2
3.100000,-3.600000,0.00000000,2
3.200000,-3.600000,0.00000000,2
3.300000,-3.600000,0.00000000,2
3.400000,-3.600000,0.00000000,2
3.500000,-3.600000,0.00000000,2
3.600000,-3.600000,0.00000000,2
3.700000,-3.600000,0.00000000,2
3.800000,-3.600000,0.00000000,2
3.900000,-3.600000,0.00000000,2
4.000000,-3.600000,0.00000000,2
4.100000,-3.600000,0.00000000,2
4.200000,-3.600000,0.00000000,2
4.300000,-3.600000,0.00000000,2
4.400000,-3.600000,0.00000000,2
4.500000,-3.600000,0.00000000,2
4.600000,-3.600000,0.00000000,2
4.700000,-3.600000,0.00000000,2
4.800000,-3.600000,0.00000000,2
4.900000,-3.600000,0.00000000,2
5.000000,-3.600000,0.00000000,2
5.100000,-3.600000,0.00000000,2
5.200000,-3.600000,0.00000000,2
5.300000,-3.600000,0.00000000,2
5.400000,-3.600000,0.00000000,2
5.500000,-3.600000,0.00000000,2
5.600000,-3.600000,0.00000000,2
5.700000,-3.600000,0.00000000,2
5.800000,-3.600000,0.00000000,2
5.900000,-3.600000,0.00000000,2
6.000000,-3.600000,0.00000000,2
-6.000000,-3.500000,0.00000000,2
-5.900000,-3.500000,0.00000000,2
-5.800000,-3.500000,0.00000000,2
-5.700000,-3.500000,0.00000000,2
-5.600000,-3.500000,0.00000000,2
-5.500000,-3.500000,0.00000000,2
-5.400000,-3.500000,0.00000000,2
-5.300000,-3.500000,0.00000000,2
-5.200000,-3.500000,0.00000000,2
-5.100000,-3.500000,0.00000000,2
-5.000000,-3.500000,0.00000000,2
-4.900000,-3.500000,0.00000000,2
-4.800000,-3.500000,0.00000000,2
-4.700000,-3.500000,0.00000000,2
-4.600000,-3.500000,0.00000000,2
-4.500000,-3.500000,0.00000000,2
-4.400000,-3.500000,0.00000000,2
-4.300000,-3.500000,0.00000000,2
-4.200000,-3.500000,0.00000000,2
-4.100000,-3.500000,0.00000000,2
-4.000000,-3.500000,0.00000000,2
-3.900000,-3.500000,0.00000000,2
-3.800000,-3.500000,0.00000000,2
-3.700000,-3.500000,0.00000000,2
-3.600000,-3.500000,0.00000000,2
-3.500000,-3.500000,0.00000000,2
-3.400000,-3.500000,0.00000000,2
-3.300000,-3.500000,0.00000000,2
-3.200000,-3.500000,0.00000000,2
-3.100000,-3.500000,0.00000000,2
-3.000000,-3.500000,0.00000000,2
-2.900000,-3.500000,0.00000000,2
-2.500000,-3.500000,0.07172768,2
-2.400000,-3.500000,0.22921089,2
-2.300000,-3.500000,0.31174068,2
-2.200000,-3.500000,0.29472931,2
-2.100000,-3.500000,0.17379616,2
-2.000000,-3.500000,0.02925554,2
-1.300000,-3.500000,0.03103152,2
-1.200000,-3.500000,0.15539242,2
-1.100000,-3.500000,0.32533850,2
-1.000000,-3.500000,0.36670206,2
-0.900000,-3.500000,0.19900855,2
-0.400000,-3.500000,0.06054874,2
-0.300000,-3.500000,0.00084130,2
-0.000000,-3.500000,0.02012503,2
0.100000,-3.500000,0.01694991,2
0.200000,-3.500000,0.00188807,2
0.800000,-3.500000,0.00902832,2
0.900000,-3.500000,0.07232394,2
1.000000,-3.500000,0.11365158,2
1.100000,-3.500000,0.10260817,2
1.200000,-3.500000,0.06289933,2
2.500000,-3.500000,0.00000000,2
2.600000,-3.500000,0.00000000,2
2.700000,-3.500000,0.00000000,2
2.800000,-3.500000,0.00000000,2
2.900000,-3.500000,0.00000000,2
3.000000,-3.500000,0.00000000,2
3.100000,-3.500000,0.00000000,2
3.200000,-3.500000,0.00000000,2
3.300000,-3.500000,0.00000000,2
3.400000,-3.500000,0.00000000,2
3.500000,-3.500000,0.00000000,2
3.600000,-3.500000,0.00000000,2
3.700000,-3.500000,0.00000000,2
3.800000,-3.500000,0.00000000,2
3.900000,-3.500000,0.00000000,2
4.000000,-3.500000,0.00000000,2
4.100000,-3.500000,0.00000000,2
4.200000,-3.500000,0.00000000,2
4.300000,-3.500000,0.00000000,2
4.400000,-3.500000,0.00000000,2
4.500000,-3.500000,0.00000000,2
4.600000,-3.500000,0.00000000,2
4.700000,-3.500000,0.00000000,2
4.800000,-3.500000,0.00000000,2
4.900000,-3.500000,0.00000000,2
5.000000,-3.500000,0.00000000,2
5.100000,-3.500000,0.00000000,2
5.200000,-3.500000,0.00000000,2
5.300000,-3.500000,0.00000000,2
5.400000,-3.500000,0.00000000,2
5.500000,-3.500000,0.00000000,2
5.600000,-3.500000,0.00000000,2
5.700000,-3.500000,0.00000000,2
5.800000,-3.500000,0.00000000,2
5.900000,-3.500000,0.00000000,2
6.000000,-3.500000,0.00000000,2
-6.000000,-3.400000,0.00000000,2
-5.900000,-3.400000,0.00000000,2
-5.800000,-3.400000,0.00000000,2
-5.700000,-3.400000,0.00000000,2
-5.600000,-3.400000,0.00000000,2
-5.500000,-3.400000,0.00000000,2
-5.400000,-3.400000,0.00000000,2
-5.300000,-3.400000,0.00000000,2
-5.200000,-3.400000,0.00000000,2
-5.100000,-3.400000,0.00000000,2
-5.000000,-3.400000,0.00000000,2
-4.900000,-3.400000,0.00000000,2
-4.800000,-3.400000,0.00000000,2
-4.700000,-3.400000,0.00000000,2
-4.600000,-3.400000,0.00000000,2
-4.500000,-3.400000,0.00000000,2
-4.400000,-3.400000,0.00000000,2
-4.300000,-3.400000,0.00000000,2
-4.200000,-3.400000,0.00000000,2
-4.100000,-3.400000,0.00000000,2
-4.000000,-3.400000,0.00000000,2
-3.900000,-3.400000,0.00000000,2
-3.800000,-3.400000,0.00000000,2
-3.700000,-3.400000,0.00000000,2
-3.600000,-3.400000,0.00000000,2
-3.500000,-3.400000,0.00000000,2
-3.400000,-3.400000,0.00000000,2
-3.300000,-3.400000,0.00000000,2
-3.200000,-3.400000,0.00000000,2
-3.100000,-3.400000,0.00000000,2
-3.000000,-3.400000,0.00000000,2
-2.900000,-3.400000,0.00000000,2
-2.400000,-3.400000,0.02501902,2
-2.300000,-3.400000,0.16290144,2
-2.200000,-3.400000,0.19841147,2
-2.100000,-3.400000,0.13423538,2
-2.000000,-3.400000,0.00554909,2
-1.400000,-3.400000,0.00620930,2
-1.300000,-3.400000,0.04006581,2
-1.200000,-3.400000,0.18578020,2
-1.100000,-3.400000,0.35613520,2
-1.000000,-3.400000,0.38475760,2
-0.900000,-3.400000,0.18933322,2
-0.500000,-3.400000,0.02888281,2
-0.400000,-3.400000,0.13105240,2
-0.300000,-3.400000,0.07414015,2
-0.000000,-3.400000,0.00185932,2
0.100000,-3.400000,0.00535571,2
0.200000,-3.400000,0.00152564,2
0.700000,-3.400000,0.01202326,2
0.800000,-3.400000,0.04327150,2
0.900000,-3.400000,0.08806447,2
1.000000,-3.400000,0.13836858,2
1.100000,-3.400000,0.12808055,2
1.200000,-3.400000,0.07476377,2
2.500000,-3.400000,0.00000000,2
2.600000,-3.400000,0.00000000,2
2.700000,-3.400000,0.00000000,2
2.800000,-3.400000,0.00000000,2
2.900000,-3.400000,0.00000000,2
3.000000,-3.400000,0.00000000,2
3.100000,-3.400000,0.00000000,2
3.200000,-3.400000,0.00000000,2
3.300000,-3.400000,0.00000000,2
3.400000,-3.400000,0.00000000,2
3.500000,-3.400000,0.00000000,2
3.600000,-3.400000,0.00000000,2
3.700000,-3.400000,0.00000000,2
3.800000,-3.400000,0.00000000,2
3.900000,-3.400000,0.00000000,2
4.000000,-3.400000,0.00000000,2
4.100000,-3.400000,0.00000000,2
4.200000,-3.400000,0.00000000,2
4.300000,-3.400000,0.00000000,2
4.400000,-3.400000,0.00000000,2
4.500000,-3.400000,0.00000000,2
4.600000,-3.400000,0.00000000,2
4.700000,-3.400000,0.00000000,2
4.800000,-3.400000,0.00000000,2
4.900000,-3.400000,0.00000000,2
5.000000,-3.400000,0.00000000,2
5.100000,-3.400000,0.00000000,2
5.200000,-3.400000,0.00000000,2
5.300000,-3.400000,0.00000000,2
5.400000,-3.400000,0.00000000,2
5.500000,-3.400000,0.00000000,2
5.600000,-3.400000,0.00000000,2
5.700000,-3.400000,0.00000000,2
5.800000,-3.400000,0.00000000,2
5.900000,-3.400000,0.00000000,2
6.000000,-3.400000,0.00000000,2
-6.000000,-3.300000,0.00000000,2
-5.900000,-3.300000,0.00000000,2
-5.800000,-3.300000,0.00000000,2
-5.700000,-3.300000,0.00000000,2
-5.600000,-3.300000,0.00000000,2
-5.500000,-3.300000,0.00000000,2
-5.400000,-3.300000,0.00000000,2
-5.300000,-3.300000,0.00000000,2
-5.200000,-3.300000,0.00000000,2
-5.100000,-3.300000,0.00000000,2
-5.000000,-3.300000,0.00000000,2
-4.900000,-3.300000,0.00000000,2
-4.800000,-3.300000,0.00000000,2
-4.700000,-3.300000,0.00000000,2
-4.600000,-3.300000,0.00000000,2
-4.500000,-3.300000,0.00000000,2
-4.400000,-3.300000,0.00000000,2
-4.300000,-3.300000,0.00000000,2
-4.200000,-3.300000,0.00000000,2
-4.100000,-3.300000,0.00000000,2
-4.000000,-3.300000,0.00000000,2
-3.900000,-3.300000,0.00000000,2
-3.800000,-3.300000,0.00000000,2
-3.700000,-3.300000,0.00000000,2
-3.600000,-3.300000,0.00000000,2
-3.500000,-3.300000,0.00000000,2
-3.400000,-3.300000,0.00000000,2
-3.300000,-3.300000,0.00000000,2
-3.200000,-3.300000,0.00000000,2
-3.100000,-3.300000,0.00000000,2
-3.000000,-3.300000,0.00000000,2
-2.200000,-3.300000,0.05641148,2
-2.100000,-3.300000,0.08561472,2
-2.000000,-3.300000,0.03878609,2
-1.400000,-3.300000,0.02818826,2
-1.300000,-3.300000,0.07279904,2
-1.200000,-3.300000,0.19611530,2
-1.100000,-3.300000,0.34104559,2
-1.000000,-3.300000,0.35502118,2
-0.900000,-3.300000,0.18672331,2
-0.500000,-3.300000,0.01635492,2
-0.400000,-3.300000,0.11637915,2
-0.300000,-3.300000,0.09677330,2
-0.200000,-3.300000,0.03562292,2
-0.100000,-3.300000,0.01744791,2
-0.000000,-3.300000,0.00786580,2
0.600000,-3.300000,0.04069674,2
0.700000,-3.300000,0.07846502,2
0.800000,-3.300000,0.04717343,2
0.900000,-3.300000,0.06564984,2
1.000000,-3.300000,0.12328242,2
1.100000,-3.300000,0.12728679,2
1.200000,-3.300000,0.05479053,2
2.500000,-3.300000,0.00000000,2
2.600000,-3.300000,0.00000000,2
2.700000,-3.300000,0.00000000,2
2.800000,-3.300000,0.00000000,2
2.900000,-3.300000,0.00000000,2
3.000000,-3.300000,0.00000000,2
3.100000,-3.300000,0.00000000,2
3.200000,-3.300000,0.00000000,2
3.300000,-3.300000,0.00000000,2
3.400000,-3.300000,0.00000000,2
3.500000,-3.300000,0.00000000,2
3.600000,-3.300000,0.00000000,2
3.700000,-3.300000,0.00000000,2
3.800000,-3.300000,0.00000000,2
3.900000,-3.300000,0.00000000,2
4.000000,-3.300000,0.00000000,2
4.100000,-3.300000,0.00000000,2
4.200000,-3.300000,0.00000000,2
4.300000,-3.300000,0.00000000,2
4.400000,-3.300000,0.00000000,2
4.500000,-3.300000,0.00000000,2
4.600000,-3.300000,0.00000000,2
4.700000,-3.300000,0.00000000,2
4.800000,-3.300000,0.00000000,2
4.900000,-3.300000,0.00000000,2
5.000000,-3.300000,0.00000000,2
5.100000,-3.300000,0.00000000,2
5.200000,-3.300000,0.00000000,2
5.300000,-3.300000,0.00000000,2
5.400000,-3.300000,0.00000000,2
5.500000,-3.300000,0.00000000,2
5.600000,-3.300000,0.00000000,2
5.700000,-3.300000,0.00000000,2
5.800000,-3.300000,0.00000000,2
5.900000,-3.300000,0.00000000,2
6.000000,-3.300000,0.00000000,2
-6.000000,-3.200000,0.00000000,2
-5.900000,-3.200000,0.00000000,2
-5.800000,-3.200000,0.00000000,2
-5.700000,-3.200000,0.00000000,2
-5.600000,-3.200000,0.00000000,2
-5.500000,-3.200000,0.00000000,2
-5.400000,-3.200000,0.00000000,2
-5.300000,-3.200000,0.00000000,2
-5.200000,-3.200000,0.00000000,2
-5.100000,-3.200000,0.00000000,2
-5.000000,-3.200000,0.00000000,2
-4.900000,-3.200000,0.00000000,2
-4.800000,-3.200000,0.00000000,2
-4.700000,-3.200000,0.00000000,2
-4.600000,-3.200000,0.00000000,2
-4.500000,-3.200000,0.00000000,2
-4.400000,-3.200000,0.00000000,2
-4.300000,-3.200000,0.00000000,2
-4.200000,-3.200000,0.00000000,2
-4.100000,-3.200000,0.00000000,2
-4.000000,-3.200000,0.00000000,2
-3.900000,-3.200000,0.00000000,2
-3.800000,-3.200000,0.00000000,2
-3.700000,-3.200000,0.00000000,2
-3.600000,-3.200000,0.00000000,2
-3.500000,-3.200000,0.00000000,2
-3.400000,-3.200000,0.00000000,2
-3.300000,-3.200000,0.00000000,2
-3.200000,-3.200000,0.00000000,2
-3.100000,-3.200000,0.00000000,2
-2.100000,-3.200000,0.03335169,2
-2.000000,-3.200000,0.06898897,2
-1.900000,-3.200000,0.01164607,2
-1.300000,-3.200000,0.05463039,2
-1.200000,-3.200000,0.13725732,2
-1.100000,-3.200000,0.22190343,2
-1.000000,-3.200000,0.24723420,2
-0.900000,-3.200000,0.16901642,2
-0.800000,-3.200000,0.01857826,2
-0.400000,-3.200000,0.08054853,2
-0.300000,-3.200000,0.11131630,2
-0.200000,-3.200000,0.08277037,2
-0.100000,-3.200000,0.06975941,2
-0.000000,-3.200000,0.06144948,2
0.100000,-3.200000,0.03807129,2
0.200000,-3.200000,0.03375817,2
0.600000,-3.200000,0.11545716,2
0.700000,-3.200000,0.14420902,2
0.800000,-3.200000,0.08355042,2
0.900000,-3.200000,0.08355900,2
1.000000,-3.200000,0.12888092,2
1.100000,-3.200000,0.11502958,2
1.200000,-3.200000,0.00763080,2
2.400000,-3.200000,0.00000000,2
2.500000,-3.200000,0.00000000,2
2.600000,-3.200000,0.00000000,2
2.700000,-3.200000,0.00000000,2
2.800000,-3.200000,0.00000000,2
3.200000,-3.200000,0.00000000,2
3.300000,-3.200000,0.00000000,2
3.400000,-3.200000,0.00000000,2
3.500000,-3.200000,0.00000000,2
3.900000,-3.200000,0.00000000,2
4.000000,-3.200000,0.00000000,2
4.100000,-3.200000,0.04474552,2
4.200000,-3.200000,0.16312990,2
4.300000,-3.200000,0.00000000,2
4.400000,-3.200000,0.00000000,2
4.500000,-3.200000,0.00000000,2
4.600000,-3.200000,0.00000000,2
4.700000,-3.200000,0.00000000,2
4.800000,-3.200000,0.00000000,2
4.900000,-3.200000,0.00000000,2
5.000000,-3.200000,0.00000000,2
5.100000,-3.200000,0.00000000,2
5.200000,-3.200000,0.00000000,2
5.300000,-3.200000,0.00000000,2
5.400000,-3.200000,0.00000000,2
5.500000,-3.200000,0.00000000,2
5.600000,-3.200000,0.00000000,2
5.700000,-3.200000,0.00000000,2
5.800000,-3.200000,0.00000000,2
5.900000,-3.200000,0.00000000,2
6.000000,-3.200000,0.00000000,2
-6.000000,-3.100000,0.00000000,2
-5.900000,-3.100000,0.00000000,2
-5.800000,-3.100000,0.00000000,2
-5.700000,-3.100000,0.00000000,2
-5.600000,-3.100000,0.00000000,2
-5.500000,-3.100000,0.00000000,2
-5.400000,-3.100000,0.00000000,2
-5.300000,-3.100000,0.00000000,2
-5.200000,-3.100000,0.00000000,2
-5.100000,-3.100000,0.00000000,2
-5.000000,-3.100000,0.00000000,2
-4.900000,-3.100000,0.00000000,2
-4.800000,-3.100000,0.00000000,2
-4.700000,-3.100000,0.00000000,2
-4.600000,-3.100000,0.00000000,2
-4.500000,-3.100000,0.00000000,2
-4.400000,-3.100000,0.00000000,2
-4.300000,-3.100000,0.00000000,2
-4.200000,-3.100000,0.00000000,2
-4.100000,-3.100000,0.00000000,2
-4.000000,-3.100000,0.00000000,2
-3.900000,-3.100000,0.00000000,2
-3.800000,-3.100000,0.00000000,2
-3.000000,-3.100000,0.00000000,2
-2.000000,-3.100000,0.03226706,2
-1.900000,-3.100000,0.01550544,2
-1.200000,-3.100000,0.01393152,2
-1.100000,-3.100000,0.05900200,2
-1.000000,-3.100000,0.13205726,2
-0.900000,-3.100000,0.14930994,2
-0.800000,-3.100000,0.05941180,2
-0.400000,-3.100000,0.07987069,2
-0.300000,-3.100000,0.12503421,2
-0.200000,-3.100000,0.10153504,2
-0.100000,-3.100000,0.08650064,2
-0.000000,-3.100000,0.09384364,2
0.100000,-3.100000,0.10225445,2
0.200000,-3.100000,0.11006895,2
0.300000,-3.100000,0.08228288,2
0.400000,-3.100000,0.05133215,2
0.500000,-3.100000,0.09722517,2
0.600000,-3.100000,0.19793202,2
0.700000,-3.100000,0.21477307,2
0.800000,-3.100000,0.15034905,2
0.900000,-3.100000,0.14766206,2
1.000000,-3.100000,0.16197337,2
1.100000,-3.100000,0.14472450,2
1.200000,-3.100000,0.04937115,2
2.400000,-3.100000,0.00000000,2
2.500000,-3.100000,0.00000000,2
3.200000,-3.100000,0.00000000,2
3.300000,-3.100000,0.00000000,2
4.100000,-3.100000,0.02768409,2
4.200000,-3.100000,0.14701449,2
4.300000,-3.100000,0.13399409,2
4.400000,-3.100000,0.00000000,2
4.500000,-3.100000,0.00000000,2
4.600000,-3.100000,0.00000000,2
4.700000,-3.100000,0.00000000,2
4.800000,-3.100000,0.00000000,2
4.900000,-3.100000,0.00000000,2
5.000000,-3.100000,0.00000000,2
5.100000,-3.100000,0.00000000,2
5.200000,-3.100000,0.00000000,2
5.300000,-3.100000,0.00000000,2
5.400000,-3.100000,0.00000000,2
5.500000,-3.100000,0.00000000,2
5.600000,-3.100000,0.00000000,2
5.700000,-3.100000,0.00000000,2
5.800000,-3.100000,0.00000000,2
5.900000,-3.100000,0.00000000,2
6.000000,-3.100000,0.00000000,2
-6.000000,-3.000000,0.00000000,2
-5.900000,-3.000000,0.00000000,2
-5.800000,-3.000000,0.00000000,2
-5.700000,-3.000000,0.00000000,2
-5.600000,-3.000000,0.00000000,2
-5.500000,-3.000000,0.00000000,2
-5.400000,-3.000000,0.00000000,2
-5.300000,-3.000000,0.00000000,2
-5.200000,-3.000000,0.00000000,2
-5.100000,-3.000000,0.00000000,2
-5.000000,-3.000000,0.00000000,2
-4.900000,-3.000000,0.00000000,2
-4.800000,-3.000000,0.00000000,2
-4.700000,-3.000000,0.00000000,2
-4.600000,-3.000000,0.00000000,2
-4.500000,-3.000000,0.00000000,2
-4.400000,-3.000000,0.00000000,2
-4.300000,-3.000000,0.00000000,2
-4.200000,-3.000000,0.00000000,2
-4.100000,-3.000000,0.00000000,2
-4.000000,-3.000000,0.00000000,2
-3.900000,-3.000000,0.00000000,2
-3.800000,-3.000000,0.00000000,2
-1.000000,-3.000000,0.05488186,2
-0.900000,-3.000000,0.14129880,2
-0.800000,-3.000000,0.10431021,2
-0.400000,-3.000000,0.12125404,2
-0.300000,-3.000000,0.15793351,2
-0.200000,-3.000000,0.10385173,2
-0.100000,-3.000000,0.06220011,2
-0.000000,-3.000000,0.06345262,2
0.100000,-3.000000,0.09841196,2
0.200000,-3.000000,0.13712138,2
0.300000,-3.000000,0.13173078,2
0.400000,-3.000000,0.12058092,2
0.500000,-3.000000,0.16647764,2
0.600000,-3.000000,0.22905075,2
0.700000,-3.000000,0.22388174,2
0.800000,-3.000000,0.17879659,2
0.900000,-3.000000,0.20555644,2
1.000000,-3.000000,0.20946038,2
1.100000,-3.000000,0.19458349,2
1.200000,-3.000000,0.13285274,2
1.300000,-3.000000,0.07443392,2
1.400000,-3.000000,0.01841766,2
4.300000,-3.000000,0.00000000,2
4.400000,-3.000000,0.00000000,2
4.500000,-3.000000,0.00000000,2
4.600000,-3.000000,0.00000000,2
4.700000,-3.000000,0.00000000,2
4.800000,-3.000000,0.00000000,2
4.900000,-3.000000,0.00000000,2
5.000000,-3.000000,0.00000000,2
5.100000,-3.000000,0.00000000,2
5.200000,-3.000000,0.00000000,2
5.300000,-3.000000,0.00000000,2
5.400000,-3.000000,0.00000000,2
5.500000,-3.000000,0.00000000,2
5.600000,-3.000000,0.00000000,2
5.700000,-3.000000,0.00000000,2
5.800000,-3.000000,0.00000000,2
5.900000,-3.000000,0.00000000,2
6.000000,-3.000000,0.00000000,2
-6.000000,-2.900000,0.00000000,2
-5.900000,-2.900000,0.00000000,2
-5.800000,-2.900000,0.00000000,2
-5.700000,-2.900000,0.00000000,2
-5.600000,-2.900000,0.00000000,2
-5.500000,-2.900000,0.00000000,2
-5.400000,-2.900000,0.00000000,2
-5.300000,-2.900000,0.00000000,2
-5.200000,-2.900000,0.00000000,2
-5.100000,-2.900000,0.00000000,2
-5.000000,-2.900000,0.00000000,2
-4.900000,-2.900000,0.00000000,2
-4.800000,-2.900000,0.00000000,2
-4.700000,-2.900000,0.00000000,2
